1.140000000000000000e+02,4.129445563758141020e+02
1.150000000000000000e+02,4.130697653568089436e+02
1.160000000000000000e+02,4.145184748226295710e+02
1.170000000000000000e+02,4.145184781788083797e+02
1.180000000000000000e+02,4.145220531782296121e+02
1.190000000000000000e+02,4.145220538554413565e+02
1.200000000000000000e+02,4.145232793939155727e+02
1.210000000000000000e+02,4.145233782869007655e+02
1.220000000000000000e+02,4.145233785820777257e+02
1.230000000000000000e+02,4.145242984093468976e+02
1.240000000000000000e+02,4.145243556808887320e+02
1.250000000000000000e+02,4.145264167999487768e+02
1.260000000000000000e+02,4.145274422999659691e+02
1.270000000000000000e+02,4.148152447606058217e+02
1.280000000000000000e+02,4.158433320176094412e+02
1.290000000000000000e+02,4.158442250425257498e+02
1.300000000000000000e+02,4.158442309378970094e+02
1.310000000000000000e+02,4.158442381899554903e+02
1.320000000000000000e+02,4.158443346607746776e+02
1.330000000000000000e+02,4.158469109220988003e+02
1.340000000000000000e+02,4.158472290366867128e+02
1.350000000000000000e+02,4.168491535961869090e+02
1.360000000000000000e+02,4.174009462729836741e+02
1.370000000000000000e+02,4.174010151598578204e+02
1.380000000000000000e+02,4.174016818862871787e+02
1.390000000000000000e+02,4.174621421202667761e+02
1.400000000000000000e+02,4.174690047102962467e+02
1.410000000000000000e+02,4.175318298537532655e+02
1.420000000000000000e+02,4.176132541017953486e+02
1.430000000000000000e+02,4.176132635646039262e+02
1.440000000000000000e+02,4.176133627102114474e+02
1.450000000000000000e+02,4.176133704941582891e+02
1.460000000000000000e+02,4.176158256122189982e+02
1.470000000000000000e+02,4.176257624014800172e+02
1.480000000000000000e+02,4.176593743796437366e+02
1.490000000000000000e+02,4.176598403517451175e+02
1.500000000000000000e+02,4.176600317783208425e+02
1.510000000000000000e+02,4.176600513020267158e+02
1.520000000000000000e+02,4.176836113988295551e+02
1.530000000000000000e+02,4.176975209385633434e+02
1.540000000000000000e+02,4.176981699848263361e+02
1.550000000000000000e+02,4.184990470612934814e+02
1.560000000000000000e+02,4.190165071067240774e+02
1.570000000000000000e+02,4.190180856225866819e+02
1.580000000000000000e+02,4.190267129241191242e+02
1.590000000000000000e+02,4.190270133714906251e+02
1.600000000000000000e+02,4.190272545381954501e+02
1.610000000000000000e+02,4.190282390934781347e+02
1.620000000000000000e+02,4.190296015963257332e+02
1.630000000000000000e+02,4.190364526985438829e+02
1.640000000000000000e+02,4.190372991065344195e+02
1.650000000000000000e+02,4.190373069276909064e+02
1.660000000000000000e+02,4.190374079396239040e+02
1.670000000000000000e+02,4.190435137994426213e+02
1.680000000000000000e+02,4.190435530639169315e+02
1.690000000000000000e+02,4.205760118432124273e+02
1.700000000000000000e+02,4.205793536344959875e+02
1.710000000000000000e+02,4.205797791735292321e+02
1.720000000000000000e+02,4.205798270532919787e+02
1.730000000000000000e+02,4.205799528502737417e+02
1.740000000000000000e+02,4.205849226267287690e+02
1.750000000000000000e+02,4.205854124142165347e+02
1.760000000000000000e+02,4.205869005301200332e+02
1.770000000000000000e+02,4.205869014537922226e+02
1.780000000000000000e+02,4.205870146631297075e+02
1.790000000000000000e+02,4.205907316282505235e+02
1.800000000000000000e+02,4.205913876948308712e+02
1.810000000000000000e+02,4.205915795459903279e+02
1.820000000000000000e+02,4.205917780144214362e+02
1.830000000000000000e+02,4.206233320520684629e+02
1.840000000000000000e+02,4.219121713250671633e+02
1.850000000000000000e+02,4.219125474353947993e+02
1.860000000000000000e+02,4.219159982477389121e+02
1.870000000000000000e+02,4.219175402269393089e+02
1.880000000000000000e+02,4.219179152929110614e+02
1.890000000000000000e+02,4.219179328768165647e+02
1.900000000000000000e+02,4.219182532650899589e+02
1.910000000000000000e+02,4.219216153827090920e+02
1.920000000000000000e+02,4.219216775365140961e+02
1.930000000000000000e+02,4.219217846988105975e+02
1.940000000000000000e+02,4.219217886860418503e+02
1.950000000000000000e+02,4.226787807353100561e+02
1.960000000000000000e+02,4.234434930048549290e+02
1.970000000000000000e+02,4.234463729732495381e+02
1.980000000000000000e+02,4.234465750965908910e+02
1.990000000000000000e+02,4.234478132474395125e+02
2.000000000000000000e+02,4.234481730920179530e+02
2.010000000000000000e+02,4.234482587021423114e+02
2.020000000000000000e+02,4.234484488378821538e+02
2.030000000000000000e+02,4.234485259173936811e+02
2.040000000000000000e+02,4.234485657740750639e+02
2.050000000000000000e+02,4.234487094202959270e+02
2.060000000000000000e+02,4.234513881268279647e+02
2.070000000000000000e+02,4.235010865604641594e+02
2.080000000000000000e+02,4.247731465502273522e+02
2.090000000000000000e+02,4.247731866005194092e+02
2.100000000000000000e+02,4.247733844428830707e+02
2.110000000000000000e+02,4.247740743427862640e+02
2.120000000000000000e+02,4.247749603243124739e+02
2.130000000000000000e+02,4.247759647264058458e+02
2.140000000000000000e+02,4.247775393926867196e+02
2.150000000000000000e+02,4.247775862894320653e+02
2.160000000000000000e+02,4.247776509507702940e+02
2.170000000000000000e+02,4.540009753663406400e+02
2.180000000000000000e+02,5.059982039893680508e+02
2.190000000000000000e+02,5.067107660840720200e+02
2.200000000000000000e+02,5.068652598237201801e+02
2.210000000000000000e+02,5.068653109762268514e+02
2.220000000000000000e+02,5.068769868352411549e+02
2.230000000000000000e+02,5.068787267351995069e+02
2.240000000000000000e+02,5.068789925753906118e+02
2.250000000000000000e+02,5.068884144807465759e+02
2.260000000000000000e+02,5.068900804495564216e+02
2.270000000000000000e+02,5.068901655284146841e+02
2.280000000000000000e+02,5.068902424270655729e+02
2.290000000000000000e+02,5.068914248834932437e+02
2.300000000000000000e+02,5.068927389445034351e+02
2.310000000000000000e+02,5.080068923038704156e+02
2.320000000000000000e+02,5.081582565176144044e+02
2.330000000000000000e+02,5.081582744837491532e+02
2.340000000000000000e+02,5.081593469412028981e+02
2.350000000000000000e+02,5.081617932685761048e+02
2.360000000000000000e+02,5.081621535132111944e+02
2.370000000000000000e+02,5.081627267728968036e+02
2.380000000000000000e+02,5.081636629101292328e+02
2.390000000000000000e+02,5.081645293269365879e+02
2.400000000000000000e+02,5.081655108521229636e+02
2.410000000000000000e+02,5.081656097855342864e+02
2.420000000000000000e+02,5.081656097972924613e+02
2.430000000000000000e+02,5.081657088424695417e+02
2.440000000000000000e+02,5.081672778287821188e+02
2.450000000000000000e+02,5.081673042637780213e+02
2.460000000000000000e+02,5.081674177191150648e+02
2.470000000000000000e+02,5.081678883799431219e+02
2.480000000000000000e+02,5.081686542147097612e+02
2.490000000000000000e+02,5.081686542924194327e+02
2.500000000000000000e+02,5.081697519476352909e+02
2.510000000000000000e+02,5.081702755158664786e+02
2.520000000000000000e+02,5.081714752049816184e+02
2.530000000000000000e+02,5.090583670704435235e+02
2.540000000000000000e+02,5.092810592650104695e+02
2.550000000000000000e+02,5.092813921264632882e+02
2.560000000000000000e+02,5.092823521429770040e+02
2.570000000000000000e+02,5.092824414768836050e+02
2.580000000000000000e+02,5.092824452040067627e+02
2.590000000000000000e+02,5.092824910558980491e+02
2.600000000000000000e+02,5.092825570756135107e+02
2.610000000000000000e+02,5.092831668124301814e+02
2.620000000000000000e+02,5.092836390675371945e+02
2.630000000000000000e+02,5.092842035449008904e+02
2.640000000000000000e+02,5.092852332337661778e+02
2.650000000000000000e+02,5.092853553715308408e+02
2.660000000000000000e+02,5.092861281820001977e+02
2.670000000000000000e+02,5.092861671645910064e+02
2.680000000000000000e+02,5.092872104816828482e+02
2.690000000000000000e+02,5.105286732528411449e+02
2.700000000000000000e+02,5.105465136404026225e+02
2.710000000000000000e+02,5.105466047647132655e+02
2.720000000000000000e+02,5.105466105942067543e+02
2.730000000000000000e+02,5.105479863540450083e+02
2.740000000000000000e+02,5.105480976425521362e+02
2.750000000000000000e+02,5.105482293514676257e+02
2.760000000000000000e+02,5.105490432856240091e+02
2.770000000000000000e+02,5.105490467110559507e+02
2.780000000000000000e+02,5.105491422187957937e+02
2.790000000000000000e+02,5.105495710112633105e+02
2.800000000000000000e+02,5.105500575630633193e+02
2.810000000000000000e+02,5.105502291877149332e+02
2.820000000000000000e+02,5.105509713066151107e+02
2.830000000000000000e+02,5.115668072385270762e+02
2.840000000000000000e+02,5.116629600192661087e+02
2.850000000000000000e+02,5.116630311682036449e+02
2.860000000000000000e+02,5.116643385373183719e+02
2.870000000000000000e+02,5.116643540071850111e+02
2.880000000000000000e+02,5.116644148807749275e+02
2.890000000000000000e+02,5.116648291320017279e+02
2.900000000000000000e+02,5.116652266203974477e+02
2.910000000000000000e+02,5.116652449389533217e+02
2.920000000000000000e+02,5.116653185844177187e+02
2.930000000000000000e+02,5.116660485824786520e+02
2.940000000000000000e+02,5.116660551255634459e+02
2.950000000000000000e+02,5.116660858715370637e+02
2.960000000000000000e+02,5.116673457928741868e+02
2.970000000000000000e+02,5.116673554223840483e+02
2.980000000000000000e+02,5.116681114614931971e+02
2.990000000000000000e+02,5.116681780499858974e+02
3.000000000000000000e+02,5.116681781747580544e+02
3.010000000000000000e+02,5.117937285386290682e+02
3.020000000000000000e+02,5.129221004197419234e+02
3.030000000000000000e+02,5.129226293473069518e+02
3.040000000000000000e+02,5.129227837822414813e+02
3.050000000000000000e+02,5.129228820884010247e+02
3.060000000000000000e+02,5.129228820884162587e+02
3.070000000000000000e+02,5.129237994307081863e+02
3.080000000000000000e+02,5.129240799045529684e+02
3.090000000000000000e+02,5.129781365201325798e+02
3.100000000000000000e+02,5.129790899387584204e+02
3.110000000000000000e+02,5.130709808920678370e+02
3.120000000000000000e+02,5.130976879757321285e+02
3.130000000000000000e+02,5.131283454460277653e+02
3.140000000000000000e+02,5.131330050635086764e+02
3.150000000000000000e+02,5.131332976686544498e+02
3.160000000000000000e+02,5.131337725780617802e+02
3.170000000000000000e+02,5.131338428959440989e+02
3.180000000000000000e+02,5.131525934869345065e+02
3.190000000000000000e+02,5.131638714715194283e+02
3.200000000000000000e+02,5.131639700088801419e+02
3.210000000000000000e+02,5.131640045912839696e+02
3.220000000000000000e+02,5.131640214669735087e+02
3.230000000000000000e+02,5.131640282977111838e+02
3.240000000000000000e+02,5.131646552964946295e+02
3.250000000000000000e+02,5.131671062737610782e+02
3.260000000000000000e+02,5.131724528269236316e+02
3.270000000000000000e+02,5.137689874155115604e+02
3.280000000000000000e+02,5.142856153150435148e+02
3.290000000000000000e+02,5.142864194649416731e+02
3.300000000000000000e+02,5.142913379368916367e+02
3.310000000000000000e+02,5.142922122172452646e+02
3.320000000000000000e+02,5.142924567562345146e+02
3.330000000000000000e+02,5.142930268164784593e+02
3.340000000000000000e+02,5.142968896489659301e+02
3.350000000000000000e+02,5.142969787045506109e+02
3.360000000000000000e+02,5.142969801571431390e+02
3.370000000000000000e+02,5.142970126946204346e+02
3.380000000000000000e+02,5.142975461605936971e+02
3.390000000000000000e+02,5.142981299916043554e+02
3.400000000000000000e+02,5.142981551955197119e+02
3.410000000000000000e+02,5.142986194026673274e+02
3.420000000000000000e+02,5.143017611398183817e+02
3.430000000000000000e+02,5.143017729690202486e+02
3.440000000000000000e+02,5.143018063486903202e+02
3.450000000000000000e+02,5.143026585844602323e+02
3.460000000000000000e+02,5.143048157940606870e+02
3.470000000000000000e+02,5.143048970855385278e+02
3.480000000000000000e+02,5.143058579217085935e+02
3.490000000000000000e+02,5.154866273393904521e+02
3.500000000000000000e+02,5.155539634318254230e+02
3.510000000000000000e+02,5.155542718872254682e+02
3.520000000000000000e+02,5.155544816418046139e+02
3.530000000000000000e+02,5.155549764752279316e+02
3.540000000000000000e+02,5.155570751505232465e+02
3.550000000000000000e+02,5.155571184986788467e+02
3.560000000000000000e+02,5.155571724554334878e+02
3.570000000000000000e+02,5.155572531341530294e+02
3.580000000000000000e+02,5.155578200426978128e+02
3.590000000000000000e+02,5.155600306294131769e+02
3.600000000000000000e+02,5.155600922880329335e+02
3.610000000000000000e+02,5.155600927542109275e+02
3.620000000000000000e+02,5.155601262776262956e+02
3.630000000000000000e+02,5.155601629333932578e+02
3.640000000000000000e+02,5.155605894408071208e+02
3.650000000000000000e+02,5.155608474411069437e+02
3.660000000000000000e+02,5.155615631214027417e+02
3.670000000000000000e+02,5.155631902789666583e+02
3.680000000000000000e+02,5.155636003098500169e+02
3.690000000000000000e+02,5.155843100552475562e+02
3.700000000000000000e+02,5.166772424339230838e+02
3.710000000000000000e+02,5.166772991785526301e+02
3.720000000000000000e+02,5.166776635544689498e+02
3.730000000000000000e+02,5.166776708708465549e+02
3.740000000000000000e+02,5.166795016301325632e+02
3.750000000000000000e+02,5.166795338621089968e+02
3.760000000000000000e+02,5.166795906332428103e+02
3.770000000000000000e+02,5.166795916775166688e+02
3.780000000000000000e+02,5.166796207865442057e+02
3.790000000000000000e+02,5.166799173926258391e+02
3.800000000000000000e+02,5.166801272547654662e+02
3.810000000000000000e+02,5.166808580810460398e+02
3.820000000000000000e+02,5.166810332349972441e+02
3.830000000000000000e+02,5.166811919854293365e+02
3.840000000000000000e+02,5.166827187771141325e+02
3.850000000000000000e+02,5.166827261999388838e+02
3.860000000000000000e+02,5.166830943671257046e+02
3.870000000000000000e+02,5.173312298143647467e+02
3.880000000000000000e+02,5.179253197056497129e+02
3.890000000000000000e+02,5.179254538157362049e+02
3.900000000000000000e+02,5.179268713305363008e+02
3.910000000000000000e+02,5.179276752055504858e+02
3.920000000000000000e+02,5.179277178167271813e+02
3.930000000000000000e+02,5.179277178261511381e+02
3.940000000000000000e+02,5.179277397149526223e+02
3.950000000000000000e+02,5.179277970362929864e+02
3.960000000000000000e+02,5.179278359675168986e+02
3.970000000000000000e+02,5.179278364864643436e+02
3.980000000000000000e+02,5.179283856883126873e+02
3.990000000000000000e+02,5.179286263610363221e+02
4.000000000000000000e+02,5.179287255516904906e+02
4.010000000000000000e+02,5.179298637821825650e+02
4.020000000000000000e+02,5.179301678090754422e+02
4.030000000000000000e+02,5.187050493212292395e+02
4.040000000000000000e+02,5.190422277628576921e+02
4.050000000000000000e+02,5.190422461042444411e+02
4.060000000000000000e+02,5.190435728354932508e+02
4.070000000000000000e+02,5.190438325101620194e+02
4.080000000000000000e+02,5.190443615367415759e+02
4.090000000000000000e+02,5.190444126508587033e+02
4.100000000000000000e+02,5.190446632504616673e+02
4.110000000000000000e+02,5.190446802552089594e+02
4.120000000000000000e+02,5.190446829123178532e+02
4.130000000000000000e+02,5.190446837980384771e+02
4.140000000000000000e+02,5.190447704992304807e+02
4.150000000000000000e+02,5.190450883118954835e+02
4.160000000000000000e+02,5.190451939672136632e+02
4.170000000000000000e+02,5.190456369369600225e+02
4.180000000000000000e+02,5.190464542830189885e+02
4.190000000000000000e+02,5.675621224504770908e+02
4.200000000000000000e+02,5.882081623796792655e+02
4.210000000000000000e+02,5.883073781763132502e+02
4.220000000000000000e+02,5.889667597306024618e+02
4.230000000000000000e+02,5.889675504510149722e+02
4.240000000000000000e+02,5.889769757186865036e+02
4.250000000000000000e+02,5.889825188437272345e+02
4.260000000000000000e+02,5.889867070489237904e+02
4.270000000000000000e+02,5.889888519907156024e+02
4.280000000000000000e+02,5.889888606556236255e+02
4.290000000000000000e+02,5.889891827500043746e+02
4.300000000000000000e+02,5.889895121941980278e+02
4.310000000000000000e+02,5.889895643259062581e+02
4.320000000000000000e+02,5.889897529498209678e+02
4.330000000000000000e+02,5.889917145380603642e+02
4.340000000000000000e+02,5.889922155541884194e+02
4.350000000000000000e+02,5.889926454113700629e+02
4.360000000000000000e+02,5.889932628367844245e+02
4.370000000000000000e+02,5.889963855421534618e+02
4.380000000000000000e+02,5.900810348273278123e+02
4.390000000000000000e+02,5.900822610855085486e+02
4.400000000000000000e+02,5.900823403007927936e+02
4.410000000000000000e+02,5.900823403853444233e+02
4.420000000000000000e+02,5.900823523255613736e+02
4.430000000000000000e+02,5.900836973590821799e+02
4.440000000000000000e+02,5.900838260634360495e+02
4.450000000000000000e+02,5.900840165863711491e+02
4.460000000000000000e+02,5.900842401793884164e+02
4.470000000000000000e+02,5.900842865533088570e+02
4.480000000000000000e+02,5.900843242314024337e+02
4.490000000000000000e+02,5.900844223662212471e+02
4.500000000000000000e+02,5.900854162009070478e+02
4.510000000000000000e+02,5.900860107398743821e+02
4.520000000000000000e+02,5.900864002572727713e+02
4.530000000000000000e+02,5.900864516906869994e+02
4.540000000000000000e+02,5.900866135321992942e+02
4.550000000000000000e+02,5.900871363799647042e+02
4.560000000000000000e+02,5.900872217685621308e+02
4.570000000000000000e+02,5.900881036933296855e+02
4.580000000000000000e+02,5.900883961241360112e+02
4.590000000000000000e+02,5.900893339054165381e+02
4.600000000000000000e+02,5.900893888484795298e+02
4.610000000000000000e+02,5.900893896268482877e+02
4.620000000000000000e+02,5.900893998279675543e+02
4.630000000000000000e+02,5.901896756717876542e+02
4.640000000000000000e+02,5.910652082194244485e+02
4.650000000000000000e+02,5.910656260111479696e+02
4.660000000000000000e+02,5.910661382404269943e+02
4.670000000000000000e+02,5.910661545753577002e+02
4.680000000000000000e+02,5.910671581298363435e+02
4.690000000000000000e+02,5.910673164938129958e+02
4.700000000000000000e+02,5.910673504283872717e+02
4.710000000000000000e+02,5.910676302942982829e+02
4.720000000000000000e+02,5.910676649046663442e+02
4.730000000000000000e+02,5.910676984489301731e+02
4.740000000000000000e+02,5.910677411940217780e+02
4.750000000000000000e+02,5.910682896372719597e+02
4.760000000000000000e+02,5.910683100996798203e+02
4.770000000000000000e+02,5.910692085525981838e+02
4.780000000000000000e+02,5.910692193478529362e+02
4.790000000000000000e+02,5.910692917647526201e+02
4.800000000000000000e+02,5.910700972171282501e+02
4.810000000000000000e+02,5.910701382961913168e+02
4.820000000000000000e+02,5.910710025992445935e+02
4.830000000000000000e+02,5.910710049333557663e+02
4.840000000000000000e+02,5.910710097241550329e+02
4.850000000000000000e+02,5.910711579907579107e+02
4.860000000000000000e+02,5.910711799541913933e+02
4.870000000000000000e+02,5.911470734051009686e+02
4.880000000000000000e+02,5.921491126794572892e+02
4.890000000000000000e+02,5.921495209467127552e+02
4.900000000000000000e+02,5.921499359009767431e+02
4.910000000000000000e+02,5.921501298325852076e+02
4.920000000000000000e+02,5.921507678959699206e+02
4.930000000000000000e+02,5.921507682919601621e+02
4.940000000000000000e+02,5.921511243643392390e+02
4.950000000000000000e+02,5.921512053447235076e+02
4.960000000000000000e+02,5.921512079008600722e+02
4.970000000000000000e+02,5.921512079684355285e+02
4.980000000000000000e+02,5.921517400171568397e+02
4.990000000000000000e+02,5.921524091481126106e+02
5.000000000000000000e+02,5.921525408204462337e+02
5.010000000000000000e+02,5.921525738244272361e+02
5.020000000000000000e+02,5.921526942013308599e+02
5.030000000000000000e+02,5.921530370651194062e+02
5.040000000000000000e+02,5.921534807091464927e+02
5.050000000000000000e+02,5.921534873289701864e+02
5.060000000000000000e+02,5.921534873298907087e+02
5.070000000000000000e+02,5.921534929686633859e+02
5.080000000000000000e+02,5.921542230940116269e+02
5.090000000000000000e+02,5.931064767013737082e+02
5.100000000000000000e+02,5.931204478232932615e+02
5.110000000000000000e+02,5.931206828223654384e+02
5.120000000000000000e+02,5.931209458389032534e+02
5.130000000000000000e+02,5.931211874998377880e+02
5.140000000000000000e+02,5.931212125317057371e+02
5.150000000000000000e+02,5.931212191273185681e+02
5.160000000000000000e+02,5.931212882713235786e+02
5.170000000000000000e+02,5.931217337417876934e+02
5.180000000000000000e+02,5.931219912887476085e+02
5.190000000000000000e+02,5.931220948409364837e+02
5.200000000000000000e+02,5.931227381540638817e+02
5.210000000000000000e+02,5.931227447065622300e+02
5.220000000000000000e+02,5.931228733271329929e+02
5.230000000000000000e+02,5.931228733329719489e+02
5.240000000000000000e+02,5.931228772186296965e+02
5.250000000000000000e+02,5.931229481757845861e+02
5.260000000000000000e+02,5.931235250431316217e+02
5.270000000000000000e+02,5.931239762861063127e+02
5.280000000000000000e+02,5.931239928071150871e+02
5.290000000000000000e+02,5.931246973019178768e+02
5.300000000000000000e+02,5.931246994283129652e+02
5.310000000000000000e+02,5.931272886708893566e+02
5.320000000000000000e+02,5.941852337396263692e+02
5.330000000000000000e+02,5.941855020224754753e+02
5.340000000000000000e+02,5.941855429909879831e+02
5.350000000000000000e+02,5.941855647763976549e+02
5.360000000000000000e+02,5.941861550010191877e+02
5.370000000000000000e+02,5.941862096057006966e+02
5.380000000000000000e+02,5.941862768209587102e+02
5.390000000000000000e+02,5.941862792621424205e+02
5.400000000000000000e+02,5.941863602944574723e+02
5.410000000000000000e+02,5.942166732809490668e+02
5.420000000000000000e+02,5.942328429007119439e+02
5.430000000000000000e+02,5.943194388642659760e+02
5.440000000000000000e+02,5.943332726322774988e+02
5.450000000000000000e+02,5.943337585750427934e+02
5.460000000000000000e+02,5.943630054493117996e+02
5.470000000000000000e+02,5.943634916977478042e+02
5.480000000000000000e+02,5.943636769027118589e+02
5.490000000000000000e+02,5.943636769492644589e+02
5.500000000000000000e+02,5.943636806158184527e+02
5.510000000000000000e+02,5.943720985100884491e+02
5.520000000000000000e+02,5.943794169577988669e+02
5.530000000000000000e+02,5.943799223476074758e+02
5.540000000000000000e+02,5.943799810121822702e+02
5.550000000000000000e+02,5.943876064199769189e+02
5.560000000000000000e+02,5.943893988871365082e+02
5.570000000000000000e+02,5.943894122595474983e+02
5.580000000000000000e+02,5.943898369295067141e+02
5.590000000000000000e+02,5.943898703404795469e+02
5.600000000000000000e+02,5.943962145733594298e+02
5.610000000000000000e+02,5.943963193461336232e+02
5.620000000000000000e+02,5.943963217665608454e+02
5.630000000000000000e+02,5.943967581818779990e+02
5.640000000000000000e+02,5.944009510995051642e+02
5.650000000000000000e+02,5.953197828295325280e+02
5.660000000000000000e+02,5.953465837725663050e+02
5.670000000000000000e+02,5.953467499609178049e+02
5.680000000000000000e+02,5.953471125594688829e+02
5.690000000000000000e+02,5.953471869375756569e+02
5.700000000000000000e+02,5.953473408003634404e+02
5.710000000000000000e+02,5.953474598965743780e+02
5.720000000000000000e+02,5.953508641653399991e+02
5.730000000000000000e+02,5.953509616747218161e+02
5.740000000000000000e+02,5.953514986784296070e+02
5.750000000000000000e+02,5.953515360822940465e+02
5.760000000000000000e+02,5.953515744856136962e+02
5.770000000000000000e+02,5.953528715195471932e+02
5.780000000000000000e+02,5.953543992091956625e+02
5.790000000000000000e+02,5.953560352311951647e+02
5.800000000000000000e+02,5.953567157265557626e+02
5.810000000000000000e+02,5.953567169518038327e+02
5.820000000000000000e+02,5.953567175858081555e+02
5.830000000000000000e+02,5.953567351276949466e+02
